student_id,name,gender,class,section,school,zone,district,state,phone,address,attendance,math_score,science_score,language_score,meal_participation,distance_km,sibling_dropout,family_income,parent_education,engagement_score,dropout_reason,dropout_risk,location_type
1769,Maha,Female,6,C,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-83969-42620,"155, Avadi Main Road",61,73,56,59,yes,3.5,no,low,secondary,72,None reported,0,Village
1770,Lakshmi,Female,9,B,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-80901-50862,"31, Thiruvanmiyur Avenue",55,50,56,53,yes,3.3,no,low,none,72,Health issues,1,City
1771,Priya,Female,7,C,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-85798-31013,"197, Perambalur Main Road",92,40,23,27,yes,9.7,yes,medium,none,59,Early work pressure,1,City
1772,Senthil,Male,8,C,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-95007-80842,"4, Attur Cross Street",58,60,57,36,yes,7.7,no,low,graduate,38,Family relocation,1,City
1773,Uma,Female,7,C,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-73542-36702,"185, Tindivanam Cross Street",76,62,50,37,yes,4.9,no,low,graduate,72,None reported,0,Village
1774,Jeyanthi,Female,9,A,GHSS Chromepet,North Zone,Chengalpattu,Tamil Nadu,+91-93241-17002,"196, Chromepet Colony",82,58,37,59,no,11.8,no,low,none,41,Lack of interest,1,Village
1775,Divya,Female,10,C,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-67699-88575,"180, Tirupur Avenue",88,62,28,60,no,1.0,yes,medium,graduate,73,None reported,0,City
1776,Pradeep,Male,8,A,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-81973-80400,"71, Guindy Avenue",63,52,34,71,yes,11.0,no,low,secondary,54,Long travel distance,1,City
1777,Kowsalya,Female,6,B,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-79350-69614,"205, Sriperumbudur Cross Street",31,47,68,53,yes,8.1,yes,medium,none,85,Economic hardship,1,Village
1778,Arun,Male,8,A,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-78252-48832,"123, Tirupur Main Road",80,67,57,64,yes,6.0,no,high,secondary,63,None reported,0,Village
1779,Mani,Male,7,A,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-75982-85573,"70, Pudukkottai Colony",69,71,43,48,yes,9.1,no,medium,primary,51,None reported,0,Village
1780,Chitra,Female,9,A,GHSS Thanjavur,Central Zone,Thanjavur,Tamil Nadu,+91-75210-11783,"36, Thanjavur Colony",98,66,60,45,yes,9.2,no,low,primary,72,None reported,0,City
1781,Gokul,Male,10,B,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-85445-77755,"103, Adyar Main Road",66,60,38,64,yes,6.9,no,low,primary,58,None reported,0,Village
1782,Lakshmi,Female,9,A,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-65749-94800,"163, Velachery Colony",51,66,25,68,yes,10.0,no,low,none,70,Lack of interest,1,Village
1783,Meena,Female,10,C,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-75548-93767,"8, Gobichettipalayam Cross Street",54,42,51,66,no,7.2,no,low,graduate,61,Economic hardship,1,City
1784,Kavya,Female,6,C,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-90637-88309,"94, Thirumangalam Cross Street",74,88,46,34,yes,9.3,no,low,secondary,75,None reported,0,City
1785,Thirumurugan,Male,7,B,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-92309-48702,"170, Velachery Nagar",88,60,33,57,no,5.4,yes,low,secondary,45,Seasonal migration,1,Village
1786,Revathi,Female,10,A,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-74754-77344,"24, Velachery Main Road",77,32,49,45,yes,11.6,no,low,secondary,65,Seasonal migration,1,Village
1787,Mani,Male,10,A,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-78546-53276,"102, Perambalur Colony",68,64,59,49,yes,7.7,no,medium,primary,76,None reported,0,Village
1788,Arjun,Male,10,C,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-75383-63528,"27, Trichy Fort Colony",67,39,93,69,yes,6.2,no,low,primary,61,Economic hardship,1,City
1789,Ashwin,Male,10,B,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-61050-27181,"51, Adyar Nagar",84,86,49,64,yes,10.4,yes,low,primary,47,Early work pressure,1,City
1790,Jagan,Male,10,B,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-87732-75149,"208, Adyar Main Road",60,49,54,64,yes,8.3,yes,low,graduate,68,Long travel distance,1,Village
1791,Gowri,Female,6,B,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-98714-52781,"79, Singanallur Colony",70,34,38,52,yes,2.0,no,low,none,59,Low academic confidence,1,City
1792,Lakshmi,Female,9,B,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-98241-17132,"82, Ariyalur Colony",84,36,49,77,no,8.3,no,medium,none,60,Family relocation,1,City
1793,Thirumurugan,Male,6,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-86516-86118,"55, Singanallur Colony",80,59,63,61,yes,5.5,no,medium,primary,76,None reported,0,City
1794,Chitra,Female,6,C,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-85951-81688,"2, Madurai West Nagar",44,50,60,70,yes,7.5,no,low,primary,84,Family relocation,1,Village
1795,Lakshmi,Female,7,A,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-60391-94199,"26, Tindivanam Avenue",68,88,47,86,yes,8.9,no,medium,primary,79,None reported,0,Village
1796,Arjun,Male,6,C,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-99564-72791,"55, Trichy Fort Cross Street",53,61,53,71,yes,2.7,no,low,none,60,None reported,0,Village
1797,Thirumurugan,Male,9,B,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-85872-70317,"97, Thirumangalam Avenue",63,81,53,75,yes,11.1,no,low,graduate,60,None reported,0,Village
1798,Rajesh,Male,7,B,GHSS Sirkazhi,Central Zone,Nagapattinam,Tamil Nadu,+91-82160-95420,"37, Sirkazhi Main Road",93,45,45,86,yes,8.7,yes,high,secondary,58,None reported,0,Village
1799,Prasad,Male,7,A,GHSS Erode,West Zone,Erode,Tamil Nadu,+91-71481-77667,"72, Erode Nagar",96,76,55,35,yes,0.5,no,low,secondary,66,None reported,0,City
1800,Harish,Male,8,B,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-91671-53437,"210, Chidambaram Nagar",73,81,84,53,yes,2.2,no,low,primary,77,None reported,0,City
1801,Gopal,Male,8,C,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-99934-91570,"18, Virudhunagar Cross Street",79,76,63,30,yes,11.0,no,low,primary,61,None reported,0,Village
1802,Deepak,Male,6,A,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-69866-26814,"127, Perambalur Colony",51,54,72,67,yes,11.8,yes,medium,secondary,80,Early work pressure,1,Village
1803,Kamala,Female,7,A,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-91335-13706,"237, Ambattur Colony",68,29,10,61,yes,8.5,yes,low,secondary,58,Health issues,1,City
1804,Harish,Male,10,B,GHSS Madhavaram,North Zone,Chennai,Tamil Nadu,+91-68865-92598,"74, Madhavaram Main Road",57,29,45,61,yes,4.4,no,low,secondary,75,Health issues,1,Village
1805,Mani,Male,9,C,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-91014-58080,"130, Thoothukudi Cross Street",66,82,34,73,yes,6.2,yes,medium,none,62,Early work pressure,1,Village
1806,Kamala,Female,9,A,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-62622-42127,"181, Trichy Fort Colony",79,49,73,67,yes,11.1,no,medium,none,55,None reported,0,Village
1807,Aravind,Male,10,C,GHSS Sivakasi,South Zone,Virudhunagar,Tamil Nadu,+91-86976-19302,"73, Sivakasi Avenue",73,57,67,46,yes,11.4,no,medium,secondary,67,None reported,0,Village
1808,Revathi,Female,8,C,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-91745-85276,"215, RS Puram Avenue",69,54,75,71,yes,6.5,yes,medium,none,61,Peer influence,1,Village
1809,Abinaya,Female,6,B,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-80550-11862,"222, Tirupur Nagar",81,70,68,38,no,0.9,no,high,primary,65,None reported,0,City
1810,Manoj,Male,9,B,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-68569-23217,"41, Palayamkottai Avenue",44,79,53,58,no,3.1,no,low,none,75,Long travel distance,1,Village
1811,Santhosh,Male,6,B,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-89519-67270,"190, Namakkal Cross Street",73,35,53,56,yes,3.1,yes,low,graduate,38,Household responsibilities,1,City
1812,Ganesh,Male,10,C,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-70591-54696,"102, Perambalur Colony",67,61,60,44,no,4.0,no,high,graduate,86,None reported,0,Village
1813,Anitha,Female,10,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-91659-17577,"85, Singanallur Avenue",70,60,64,51,yes,2.9,no,low,graduate,72,None reported,0,Village
1814,Anitha,Female,9,C,GHSS Madhavaram,North Zone,Chennai,Tamil Nadu,+91-86267-50101,"120, Madhavaram Avenue",57,36,61,82,yes,8.9,no,low,none,71,Seasonal migration,1,City
1815,Durga,Female,6,C,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-72635-98902,"139, Kovilpatti Cross Street",87,52,32,89,yes,7.7,no,medium,secondary,96,None reported,0,Village
1816,Nandha,Male,10,B,GHSS Kancheepuram,North Zone,Kancheepuram,Tamil Nadu,+91-69221-64680,"22, Kancheepuram Colony",95,54,38,47,yes,1.1,no,low,secondary,42,None reported,0,City
1817,Kavya,Female,6,A,GHSS Thanjavur,Central Zone,Thanjavur,Tamil Nadu,+91-78204-53325,"128, Thanjavur Avenue",66,85,52,66,yes,8.9,no,low,graduate,83,None reported,0,Village
1818,Uma,Female,8,B,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-60448-16855,"99, RS Puram Avenue",65,96,91,62,yes,2.5,no,low,graduate,58,None reported,0,Village
1819,Vanitha,Female,10,B,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-76734-52610,"28, Singanallur Cross Street",83,54,38,85,yes,1.2,yes,high,primary,84,None reported,0,Village
1820,Rajesh,Male,8,B,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-73219-36422,"136, Ambattur Colony",76,39,38,67,yes,5.9,no,medium,primary,60,None reported,0,Village
1821,Priya,Female,10,A,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-86752-35426,"12, Kovilpatti Avenue",68,80,71,87,no,8.9,no,medium,graduate,53,None reported,0,City
1822,Revathi,Female,7,A,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-95425-90145,"189, Gandhipuram Avenue",67,74,66,89,yes,1.0,no,medium,none,72,None reported,0,City
1823,Arun,Male,10,B,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-99806-72341,"153, Ambattur Colony",99,69,75,59,yes,0.6,no,low,secondary,66,None reported,0,City
1824,Kavya,Female,8,B,GHSS Kancheepuram,North Zone,Kancheepuram,Tamil Nadu,+91-79583-51651,"235, Kancheepuram Main Road",86,90,70,63,yes,4.7,no,medium,none,86,None reported,0,City
1825,Keerthi,Female,8,B,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-97554-42927,"174, Tindivanam Main Road",36,32,67,62,yes,11.7,yes,medium,graduate,73,Low academic confidence,1,Village
1826,Mythili,Female,10,A,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-62902-40574,"24, Tiruvallur Town Nagar",78,75,48,77,yes,2.4,no,medium,primary,83,None reported,0,City
1827,Gopal,Male,10,B,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-66315-83861,"191, Namakkal Colony",91,97,62,69,yes,2.7,no,medium,none,45,None reported,0,City
1828,Saranya,Female,8,C,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-87876-45036,"233, Kumbakonam Avenue",61,54,73,52,yes,11.5,yes,medium,secondary,75,Lack of interest,1,Village
1829,Ganesh,Male,6,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-85980-77410,"207, Singanallur Nagar",68,54,59,56,yes,7.5,no,medium,none,58,None reported,0,Village
1830,Thirumurugan,Male,9,A,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-95955-59380,"184, Madurai West Avenue",43,53,47,54,no,11.7,no,medium,none,70,Seasonal migration,1,Village
1831,Deepika,Female,9,B,GHSS Sirkazhi,Central Zone,Nagapattinam,Tamil Nadu,+91-60163-60324,"104, Sirkazhi Cross Street",81,64,74,73,yes,1.6,no,low,primary,62,None reported,0,City
1832,Santhosh,Male,6,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-92810-29605,"76, Guindy Cross Street",67,67,68,87,yes,10.8,no,high,primary,84,None reported,0,City
1833,Bhavani,Female,8,C,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-68750-70315,"186, Thoothukudi Cross Street",59,55,66,79,no,10.1,no,low,primary,77,Low academic confidence,1,Village
1834,Balaji,Male,9,A,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-97565-17420,"10, Pudukkottai Colony",72,38,41,69,yes,0.8,yes,medium,graduate,71,Family relocation,1,City
1835,Revathi,Female,10,C,GHSS Rasipuram,West Zone,Namakkal,Tamil Nadu,+91-81165-44011,"19, Rasipuram Colony",51,57,65,43,no,6.9,no,low,secondary,79,Peer influence,1,Village
1836,Dhivya,Female,8,B,GHSS Chromepet,North Zone,Chengalpattu,Tamil Nadu,+91-62607-69301,"192, Chromepet Cross Street",63,80,46,46,yes,9.9,no,medium,none,58,None reported,0,City
1837,Ranjani,Female,6,B,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-99880-92206,"100, Gobichettipalayam Cross Street",70,53,54,69,yes,1.2,no,low,primary,64,None reported,0,Village
1838,Kowsalya,Female,7,C,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-61107-99816,"123, Thirumangalam Colony",72,30,65,63,yes,2.9,yes,medium,primary,89,None reported,0,City
1839,Manoj,Male,7,C,GHSS Thillai Nagar,Central Zone,Trichy,Tamil Nadu,+91-65781-81720,"225, Thillai Nagar Avenue",54,25,66,68,yes,11.3,no,medium,none,50,Seasonal migration,1,City
1840,Manoj,Male,10,C,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-68769-13480,"167, Salem Town Colony",51,89,83,25,yes,8.0,no,medium,primary,61,None reported,0,City
1841,Ramesh,Male,9,C,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-98632-82723,"37, Tirupur Colony",82,40,39,51,yes,5.7,yes,low,none,42,Household responsibilities,1,City
1842,Naveen,Male,8,C,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-63029-41799,"183, Gandhipuram Nagar",48,80,27,69,yes,8.1,no,medium,secondary,80,None reported,0,Village
1843,Surya,Male,9,B,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-82172-56440,"177, Nagapattinam Colony",52,45,79,74,yes,6.5,no,medium,primary,58,Low academic confidence,1,City
1844,Aravind,Male,9,B,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-66563-52323,"85, Madurai West Nagar",92,83,63,51,no,10.2,no,medium,secondary,61,None reported,0,Village
1845,Prabhu,Male,8,B,GHSS Villupuram,East Zone,Villupuram,Tamil Nadu,+91-74591-77708,"71, Villupuram Nagar",78,58,75,41,yes,7.9,no,high,primary,46,None reported,0,Village
1846,Divya,Female,8,B,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-66711-29973,"240, Gandhipuram Cross Street",70,48,44,33,no,1.4,yes,medium,none,64,Economic hardship,1,City
1847,Lakshmi,Female,7,B,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-94984-88871,"20, Salem Town Main Road",68,69,56,60,no,7.7,no,high,none,81,None reported,0,Village
1848,Indira,Female,10,B,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-83406-65882,"132, Salem Town Nagar",52,69,29,50,no,3.2,no,low,graduate,49,Health issues,1,City
1849,Eswari,Female,9,C,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-88001-49080,"209, Palayamkottai Main Road",83,59,57,46,yes,3.2,no,low,secondary,62,None reported,0,Village
1850,Vikram,Male,7,A,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-98161-75302,"94, Namakkal Colony",51,59,34,80,no,6.2,no,low,none,37,Seasonal migration,1,Village
1851,Karthi,Male,7,C,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-68959-84047,"213, Pudukkottai Main Road",55,87,47,40,yes,11.6,no,low,primary,67,Economic hardship,1,Village
1852,Kowsalya,Female,8,C,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-84434-19040,"141, Chidambaram Nagar",50,33,29,100,yes,9.9,yes,low,none,54,Early work pressure,1,City
1853,Maha,Female,7,C,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-90863-43371,"100, Kumbakonam Cross Street",35,80,62,47,yes,5.9,yes,medium,none,48,Early work pressure,1,Village
1854,Hari,Male,10,B,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-67530-65665,"17, Salem Town Colony",73,48,18,87,no,7.7,no,low,none,54,Peer influence,1,City
1855,Gopal,Male,6,A,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-78787-22960,"59, Sriperumbudur Nagar",90,80,37,78,yes,5.2,no,low,secondary,54,None reported,0,Village
1856,Sowmya,Female,9,B,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-89474-47722,"7, Tindivanam Cross Street",49,57,68,60,yes,3.4,no,high,secondary,65,None reported,0,Village
1857,Pradeep,Male,9,B,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-87836-93154,"90, Chidambaram Main Road",90,62,44,76,no,2.8,no,medium,none,69,None reported,0,Village
1858,Vaishali,Female,7,A,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-87229-64245,"112, Attur Main Road",31,65,62,62,no,5.7,yes,high,primary,77,None reported,0,City
1859,Karthik,Male,8,C,GHSS Thillai Nagar,Central Zone,Trichy,Tamil Nadu,+91-68388-27516,"175, Thillai Nagar Cross Street",63,67,32,72,yes,9.8,no,high,primary,94,None reported,0,Village
1860,Shalini,Female,10,C,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-91996-56934,"159, Velachery Main Road",53,43,42,64,yes,8.8,no,low,graduate,49,Early work pressure,1,City
1861,Selvam,Male,9,C,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-61763-90842,"43, Ambattur Cross Street",78,75,66,36,yes,3.7,no,low,secondary,80,None reported,0,Village
1862,Bharath,Male,8,A,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-84700-16887,"29, Nagapattinam Avenue",86,75,64,67,yes,4.6,no,low,primary,80,None reported,0,City
1863,Nandhini,Female,9,A,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-81945-56663,"150, Srirangam Cross Street",96,39,73,60,no,9.5,no,low,primary,62,Early work pressure,1,Village
1864,Murugan,Male,9,B,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-95885-52385,"1, Thirumangalam Cross Street",49,55,41,57,no,1.0,yes,medium,primary,51,None reported,0,City
1865,Vanitha,Female,6,C,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-76765-82001,"103, Ariyalur Colony",67,54,60,39,yes,9.5,no,high,secondary,47,None reported,0,Village
1866,Siddharth,Male,10,C,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-83671-46174,"97, Madurai East Main Road",79,47,77,69,yes,9.2,no,medium,primary,76,None reported,0,City
1867,Bhuvana,Female,9,B,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-90014-78941,"133, Gobichettipalayam Colony",94,55,48,78,yes,1.6,no,medium,none,74,None reported,0,City
1868,Keerthi,Female,6,A,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-87847-22420,"132, Tindivanam Cross Street",59,77,47,58,yes,4.2,yes,low,none,60,Early work pressure,1,City
1869,Tamil,Male,10,B,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-73508-86322,"22, Gandhipuram Nagar",48,54,75,66,yes,8.5,no,low,none,61,Health issues,1,Village
1870,Ajay,Male,8,A,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-95946-20173,"141, Kumbakonam Colony",71,67,71,75,yes,7.8,no,medium,primary,62,None reported,0,Village
1871,Kumar,Male,10,C,GHSS Thillai Nagar,Central Zone,Trichy,Tamil Nadu,+91-63465-63286,"165, Thillai Nagar Avenue",82,73,44,70,yes,4.0,no,medium,primary,39,None reported,0,City
1872,Manoj,Male,9,C,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-72856-11603,"104, Chidambaram Main Road",75,68,67,55,yes,8.8,no,low,graduate,68,None reported,0,Village
1873,Siddharth,Male,7,A,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-61236-98510,"84, Tambaram Cross Street",99,90,61,70,no,4.4,no,high,primary,85,None reported,0,City
1874,Venkat,Male,6,A,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-80955-87178,"145, Palayamkottai Cross Street",41,47,74,75,yes,5.2,yes,medium,none,66,Health issues,1,City
1875,Rahul,Male,9,B,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-62064-51879,"60, Madurai West Avenue",44,55,44,66,yes,2.1,yes,low,secondary,52,Economic hardship,1,Village
1876,Siddharth,Male,7,A,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-64949-24925,"195, Trichy Fort Cross Street",56,23,78,58,yes,1.6,no,low,secondary,68,Economic hardship,1,City
1877,Maha,Female,8,A,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-74069-30751,"63, Madurai East Avenue",68,38,34,46,yes,7.9,no,medium,none,54,Long travel distance,1,City
1878,Vanitha,Female,9,C,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-99938-68027,"110, Palayamkottai Main Road",72,41,83,77,yes,2.6,no,low,none,74,Health issues,1,Village
1879,Rajesh,Male,10,C,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-83370-42442,"112, Kumbakonam Colony",66,84,51,61,yes,9.1,no,low,primary,66,None reported,0,City
1880,Archana,Female,7,B,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-83344-63053,"214, Chidambaram Main Road",88,76,53,59,no,4.6,no,medium,secondary,78,None reported,0,Village
1881,Kalpana,Female,7,B,GHSS Thillai Nagar,Central Zone,Trichy,Tamil Nadu,+91-85564-30670,"95, Thillai Nagar Cross Street",78,49,28,58,yes,10.2,no,low,primary,72,None reported,0,City
1882,Shankar,Male,9,B,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-84305-30873,"74, Thoothukudi Colony",90,31,44,52,yes,11.9,yes,low,primary,79,Peer influence,1,City
1883,Vasuki,Female,9,B,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-68341-93072,"226, Ariyalur Avenue",66,39,63,54,yes,2.9,no,low,none,46,Early work pressure,1,Village
1884,Tamilselvi,Female,7,A,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-79517-23534,"87, Palayamkottai Colony",54,88,61,63,no,9.2,no,low,graduate,60,Household responsibilities,1,Village
1885,Arjun,Male,9,C,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-77789-37853,"169, Tindivanam Nagar",78,66,64,67,yes,9.1,no,high,graduate,79,None reported,0,City
1886,Kowsalya,Female,8,C,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-79400-84122,"121, Kumbakonam Avenue",63,35,41,27,yes,5.2,yes,low,primary,89,Household responsibilities,1,Village
1887,Shankar,Male,10,C,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-85798-77537,"168, Chidambaram Cross Street",75,38,46,48,yes,10.4,no,low,none,82,Long travel distance,1,Village
1888,Pooja,Female,6,A,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-60266-22506,"71, Adyar Avenue",46,59,53,75,yes,2.0,yes,medium,none,62,None reported,0,Village
1889,Saranya,Female,10,C,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-78708-62197,"201, Adyar Cross Street",42,53,39,63,yes,8.9,no,medium,none,84,Long travel distance,1,City
1890,Devi,Female,9,B,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-85467-48867,"89, Tambaram Colony",45,45,48,58,no,2.2,no,low,primary,76,Household responsibilities,1,Village
